timestamp,volume,open,low,high,close,t_plus,sigtime,longs,shorts,entry,returns,holding,direction
2023-01-01 00:54:00,10.73154799,16521.0,16521.0,16523.5,16523.5,16524.0,0,1,-1,0,0,0,0
2023-01-01 00:55:00,2.71173564,16524.0,16524.0,16524.5,16524.0,16524.0,0,1,-1,0,0,0,0
2023-01-01 00:56:00,0.1815541,16524.0,16524.0,16524.0,16524.0,16524.0,0,0,0,0,0,0,0
2023-01-01 00:57:00,0.20998947,16524.0,16524.0,16525.5,16525.5,16525.5,0,1,-1,0,0,0,0
2023-01-01 00:58:00,0.0,16525.5,16525.5,16525.5,16525.5,16525.5,0,0,0,0,0,0,0
2023-01-01 00:59:00,0.09137394,16525.5,16525.5,16525.5,16525.5,16525.5,0,0,0,0,0,0,0
2023-01-01 01:00:00,56.231302,16525.5,16522.0,16525.5,16522.0,16522.0,0,1,-1,0,0,0,0
2023-01-01 01:01:00,0.0,16522.0,16522.0,16522.0,16522.0,16522.5,0,0,0,0,0,0,0
2023-01-01 01:02:00,5.45355356,16522.5,16522.5,16525.5,16525.5,16526.0,0,1,-1,0,0,0,0
2023-01-01 01:03:00,12.45270938,16526.0,16526.0,16529.0,16529.0,16528.5,0,1,-1,0,0,0,0
2023-01-01 01:04:00,3.33741072,16528.5,16526.5,16528.5,16526.5,16526.5,0,1,-1,0,0,0,0
2023-01-01 01:05:00,0.00121018,16526.5,16526.5,16526.5,16526.5,16526.5,0,0,0,0,0,0,0
2023-01-01 01:06:00,0.0,16526.5,16526.5,16526.5,16526.5,16527.0,0,0,0,0,0,0,0
2023-01-01 01:07:00,0.3533612,16527.0,16526.5,16527.0,16526.5,16526.5,0,1,-1,0,0,0,0
2023-01-01 01:08:00,0.0,16526.5,16526.5,16526.5,16526.5,16527.0,0,0,0,0,0,0,0
2023-01-01 01:09:00,6.59215442,16527.0,16527.0,16529.5,16529.5,16529.5,0,1,-1,0,0,0,0
2023-01-01 01:10:00,0.00181492,16529.5,16529.5,16530.0,16529.5,16530.0,0,1,-1,0,0,0,0
2023-01-01 01:11:00,1.23713147,16530.0,16529.5,16531.5,16529.5,16529.5,0,1,-1,0,0,0,0
2023-01-01 01:12:00,0.00423485,16529.5,16529.5,16529.5,16529.5,16529.5,0,0,0,0,0,0,0
2023-01-01 01:13:00,0.00544481,16529.5,16529.5,16529.5,16529.5,16529.5,0,0,0,0,0,0,0
2023-01-01 01:14:00,0.00241992,16529.5,16529.5,16529.5,16529.5,16529.5,0,0,0,0,0,0,0
2023-01-01 01:15:00,0.27224054,16529.5,16529.5,16529.5,16529.5,16530.0,0,0,0,0,0,0,0
2023-01-01 01:16:00,9.23391253,16530.0,16528.5,16530.0,16528.5,16528.0,0,1,-1,0,0,0,0
2023-01-01 01:17:00,0.0356979,16528.0,16527.5,16528.0,16527.5,16527.0,0,1,-1,0,0,0,0
2023-01-01 01:18:00,0.50099837,16527.0,16527.0,16527.0,16527.0,16527.0,0,0,0,0,0,0,0
2023-01-01 01:19:00,0.0,16527.0,16527.0,16527.0,16527.0,16527.0,0,0,0,0,0,0,0
2023-01-01 01:20:00,0.01573187,16527.0,16526.5,16527.0,16526.5,16527.0,0,1,-1,0,0,0,0
2023-01-01 01:21:00,0.00605071,16527.0,16527.0,16527.0,16527.0,16527.0,0,0,0,0,0,0,0
2023-01-01 01:22:00,0.00060507,16527.0,16527.0,16527.0,16527.0,16526.5,0,0,0,0,0,0,0
2023-01-01 01:23:00,0.59540738,16526.5,16526.5,16526.5,16526.5,16525.5,0,0,0,0,0,0,0
2023-01-01 01:24:00,3.1211592,16525.5,16525.5,16527.0,16527.0,16527.0,0,1,-1,0,0,0,0
2023-01-01 01:25:00,0.0,16527.0,16527.0,16527.0,16527.0,16527.0,0,0,0,0,0,0,0
2023-01-01 01:26:00,0.02178254,16527.0,16527.0,16527.0,16527.0,16527.0,0,0,0,0,0,0,0
2023-01-01 01:27:00,0.0,16527.0,16527.0,16527.0,16527.0,16527.0,0,0,0,0,0,0,0
2023-01-01 01:28:00,0.0,16527.0,16527.0,16527.0,16527.0,16527.0,0,0,0,0,0,0,0
2023-01-01 01:29:00,0.0,16527.0,16527.0,16527.0,16527.0,16527.0,0,0,0,0,0,0,0
2023-01-01 01:30:00,0.0,16527.0,16527.0,16527.0,16527.0,16526.5,0,0,0,0,0,0,0
2023-01-01 01:31:00,8.2540961,16526.5,16525.5,16526.5,16525.5,16525.5,0,1,-1,0,0,0,0
2023-01-01 01:32:00,0.0,16525.5,16525.5,16525.5,16525.5,16525.0,0,0,0,0,0,0,0
2023-01-01 01:33:00,0.00181543,16525.0,16525.0,16525.0,16525.0,16525.0,0,0,0,0,0,0,0
2023-01-01 01:34:00,0.0,16525.0,16525.0,16525.0,16525.0,16525.0,0,0,0,0,0,0,0
2023-01-01 01:35:00,0.01815431,16525.0,16525.0,16525.0,16525.0,16525.5,0,0,0,0,0,0,0
2023-01-01 01:36:00,3.08492935,16525.5,16525.5,16525.5,16525.5,16525.5,0,0,0,0,0,0,0
2023-01-01 01:37:00,0.0,16525.5,16525.5,16525.5,16525.5,16525.5,0,0,0,0,0,0,0
2023-01-01 01:38:00,0.0,16525.5,16525.5,16525.5,16525.5,16525.5,0,0,0,0,0,0,0
2023-01-01 01:39:00,0.0,16525.5,16525.5,16525.5,16525.5,16527.0,0,0,0,0,0,0,0
2023-01-01 01:40:00,3.50815377,16527.0,16527.0,16528.0,16528.0,16528.0,0,1,-1,0,0,0,0
2023-01-01 01:41:00,0.0,16528.0,16528.0,16528.0,16528.0,16528.0,0,0,0,0,0,0,0
2023-01-01 01:42:00,0.0,16528.0,16528.0,16528.0,16528.0,16528.0,0,0,0,0,0,0,0
2023-01-01 01:43:00,0.0,16528.0,16528.0,16528.0,16528.0,16528.0,0,0,0,0,0,0,0
2023-01-01 01:44:00,0.0,16528.0,16528.0,16528.0,16528.0,16527.5,0,0,0,0,0,0,0
2023-01-01 01:45:00,0.00423533,16527.5,16527.5,16528.0,16528.0,16528.0,0,1,-1,0,0,0,0
2023-01-01 01:46:00,0.00121007,16528.0,16528.0,16528.0,16528.0,16528.0,0,0,0,0,0,0,0
2023-01-01 01:47:00,0.0,16528.0,16528.0,16528.0,16528.0,16528.0,0,0,0,0,0,0,0
2023-01-01 01:48:00,0.00121007,16528.0,16528.0,16528.0,16528.0,16528.0,0,0,0,0,0,0,0
2023-01-01 01:49:00,1.31170687,16528.0,16528.0,16529.5,16529.5,16530.0,0,1,-1,0,0,0,0
2023-01-01 01:50:00,0.01451906,16530.0,16530.0,16530.0,16530.0,16530.0,0,0,0,0,0,0,0
2023-01-01 01:51:00,0.42468225,16530.0,16530.0,16532.0,16532.0,16532.0,0,1,-1,0,0,0,0
2023-01-01 01:52:00,0.01512219,16532.0,16532.0,16532.0,16532.0,16532.0,0,0,0,0,0,0,0
2023-01-01 01:53:00,0.0,16532.0,16532.0,16532.0,16532.0,16532.0,0,0,0,0,0,0,0
2023-01-01 01:54:00,0.05383499,16532.0,16532.0,16532.0,16532.0,16532.0,0,0,0,0,0,0,0
2023-01-01 01:55:00,0.0,16532.0,16532.0,16532.0,16532.0,16532.0,0,0,0,0,0,0,0
2023-01-01 01:56:00,1.361576,16532.0,16532.0,16535.5,16535.5,16536.0,0,1,-1,0,0,0,0
2023-01-01 01:57:00,3.39419075,16536.0,16536.0,16537.5,16537.5,16537.5,0,1,-1,0,0,0,0
2023-01-01 01:58:00,0.5877551,16537.5,16537.5,16537.5,16537.5,16537.5,0,0,0,0,0,0,0
2023-01-01 01:59:00,0.0,16537.5,16537.5,16537.5,16537.5,16537.5,0,0,0,0,0,0,0
2023-01-01 02:00:00,23.19349428,16537.5,16535.0,16537.5,16535.0,16534.5,0,1,-1,0,0,0,0
2023-01-01 02:01:00,1.46239681,16534.5,16534.5,16534.5,16534.5,16534.5,0,0,0,0,0,0,0
2023-01-01 02:02:00,0.0,16534.5,16534.5,16534.5,16534.5,16534.5,0,0,0,0,0,0,0
2023-01-01 02:03:00,0.0,16534.5,16534.5,16534.5,16534.5,16534.5,0,0,0,0,0,0,0
2023-01-01 02:04:00,0.0,16534.5,16534.5,16534.5,16534.5,16534.5,0,0,0,0,0,0,0
2023-01-01 02:05:00,0.00362878,16534.5,16534.5,16534.5,16534.5,16534.5,0,0,0,0,0,0,0
2023-01-01 02:06:00,0.0,16534.5,16534.5,16534.5,16534.5,16534.5,0,0,0,0,0,0,0
2023-01-01 02:07:00,0.0,16534.5,16534.5,16534.5,16534.5,16534.5,0,0,0,0,0,0,0
2023-01-01 02:08:00,0.0,16534.5,16534.5,16534.5,16534.5,16534.5,0,0,0,0,0,0,0
2023-01-01 02:09:00,0.0006048,16534.5,16534.5,16534.5,16534.5,16534.5,0,0,0,0,0,0,0
2023-01-01 02:10:00,6.05116576,16534.5,16533.5,16534.5,16533.5,16533.5,0,1,-1,0,0,0,0
2023-01-01 02:11:00,0.00483866,16533.5,16533.5,16533.5,16533.5,16533.5,0,0,0,0,0,0,0
2023-01-01 02:12:00,9.48894211,16533.5,16532.0,16533.5,16532.0,16532.0,0,1,-1,0,0,0,0
2023-01-01 02:13:00,0.01028309,16532.0,16532.0,16532.0,16532.0,16532.5,0,0,0,0,0,0,0
2023-01-01 02:14:00,38.18506562,16532.5,16532.5,16540.0,16536.5,16536.5,0,1,-1,0,0,0,0
2023-01-01 02:15:00,3.46198766,16536.5,16536.5,16540.0,16540.0,16540.5,0,1,-1,0,0,0,0
2023-01-01 02:16:00,0.29803746,16540.5,16540.5,16542.5,16542.5,16543.0,0,1,-1,0,0,0,0
2023-01-01 02:17:00,0.00120897,16543.0,16543.0,16543.0,16543.0,16543.0,0,0,0,0,0,0,0
2023-01-01 02:18:00,0.02417941,16543.0,16543.0,16543.0,16543.0,16543.0,0,0,0,0,0,0,0
2023-01-01 02:19:00,0.01269419,16543.0,16543.0,16543.0,16543.0,16543.0,0,0,0,0,0,0,0
2023-01-01 02:20:00,0.0,16543.0,16543.0,16543.0,16543.0,16543.0,0,0,0,0,0,0,0
2023-01-01 02:21:00,0.0,16543.0,16543.0,16543.0,16543.0,16543.0,0,0,0,0,0,0,0
2023-01-01 02:22:00,0.0,16543.0,16543.0,16543.0,16543.0,16542.5,0,0,0,0,0,0,0
2023-01-01 02:23:00,4.46740096,16542.5,16541.5,16542.5,16541.5,16541.0,0,1,-1,0,0,0,0
2023-01-01 02:24:00,0.42923644,16541.0,16541.0,16541.0,16541.0,16541.0,0,0,0,0,0,0,0
2023-01-01 02:25:00,0.0,16541.0,16541.0,16541.0,16541.0,16541.0,0,0,0,0,0,0,0
2023-01-01 02:26:00,0.0,16541.0,16541.0,16541.0,16541.0,16541.5,0,0,0,0,0,0,0
2023-01-01 02:27:00,0.57247599,16541.5,16541.5,16542.5,16542.5,16541.5,0,1,-1,0,0,0,0
2023-01-01 02:28:00,0.00060454,16541.5,16541.5,16541.5,16541.5,16541.5,0,0,0,0,0,0,0
2023-01-01 02:29:00,0.08524015,16541.5,16541.5,16541.5,16541.5,16541.5,0,0,0,0,0,0,0
2023-01-01 02:30:00,0.0,16541.5,16541.5,16541.5,16541.5,16541.5,0,0,0,0,0,0,0
2023-01-01 02:31:00,0.0,16541.5,16541.5,16541.5,16541.5,16541.5,0,0,0,0,0,0,0
2023-01-01 02:32:00,0.0,16541.5,16541.5,16541.5,16541.5,16541.5,0,0,0,0,0,0,0
2023-01-01 02:33:00,0.0,16541.5,16541.5,16541.5,16541.5,16543.0,0,0,0,0,0,0,0
2023-01-01 02:34:00,0.01813456,16543.0,16543.0,16543.0,16543.0,16543.0,0,0,0,0,0,0,0
2023-01-01 02:35:00,1.01674366,16543.0,16543.0,16545.0,16545.0,16545.0,0,1,-1,0,0,0,0
2023-01-01 02:36:00,0.0,16545.0,16545.0,16545.0,16545.0,16545.0,0,0,0,0,0,0,0
2023-01-01 02:37:00,0.0,16545.0,16545.0,16545.0,16545.0,16545.0,0,0,0,0,0,0,0
2023-01-01 02:38:00,0.0,16545.0,16545.0,16545.0,16545.0,16544.5,0,0,0,0,0,0,0
2023-01-01 02:39:00,12.57616904,16544.5,16541.0,16544.5,16541.0,16541.0,0,1,-1,0,0,0,0
2023-01-01 02:40:00,2.31801057,16541.0,16539.5,16541.0,16539.5,16538.5,0,1,-1,0,0,0,0
2023-01-01 02:41:00,0.0060465,16538.5,16538.5,16538.5,16538.5,16538.5,0,0,0,0,0,0,0
2023-01-01 02:42:00,0.0,16538.5,16538.5,16538.5,16538.5,16539.0,0,0,0,0,0,0,0
2023-01-01 02:43:00,0.17957798,16539.0,16537.0,16539.0,16537.0,16537.0,0,1,-1,0,0,0,0
2023-01-01 02:44:00,5.61892889,16537.0,16534.0,16537.0,16534.0,16533.5,0,1,-1,0,0,0,0
2023-01-01 02:45:00,45.27963641,16533.5,16532.5,16534.0,16534.0,16534.0,0,1,-1,0,0,0,0
2023-01-01 02:46:00,0.00120963,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 02:47:00,0.10100399,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 02:48:00,0.00120963,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 02:49:00,0.0,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 02:50:00,0.0,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 02:51:00,0.0,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 02:52:00,0.0,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 02:53:00,0.0,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 02:54:00,0.0,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 02:55:00,0.0,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 02:56:00,0.0,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 02:57:00,0.0,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 02:58:00,0.0,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 02:59:00,0.0,16534.0,16534.0,16534.0,16534.0,16534.0,0,0,0,0,0,0,0
2023-01-01 03:00:00,18.31502172,16534.0,16524.0,16534.0,16524.0,16524.0,0,1,-1,0,0,0,0
2023-01-01 03:01:00,3.55743367,16524.0,16519.5,16524.0,16519.5,16519.5,0,1,-1,0,0,0,0
2023-01-01 03:02:00,8.91809452,16519.5,16517.0,16519.5,16517.0,16517.0,0,1,-1,0,0,0,0
2023-01-01 03:03:00,0.0,16517.0,16517.0,16517.0,16517.0,16517.0,0,0,0,0,0,0,0
2023-01-01 03:04:00,5.6789974,16517.0,16517.0,16517.0,16517.0,16517.5,0,0,0,0,0,0,0
2023-01-01 03:05:00,1.7805358,16517.5,16517.5,16517.5,16517.5,16517.5,0,0,0,0,0,0,0
2023-01-01 03:06:00,0.0,16517.5,16517.5,16517.5,16517.5,16517.5,0,0,0,0,0,0,0
2023-01-01 03:07:00,0.0,16517.5,16517.5,16517.5,16517.5,16517.5,0,0,0,0,0,0,0
2023-01-01 03:08:00,0.0,16517.5,16517.5,16517.5,16517.5,16517.5,0,0,0,0,0,0,0
2023-01-01 03:09:00,0.00060542,16517.5,16517.5,16517.5,16517.5,16517.5,0,0,0,0,0,0,0
2023-01-01 03:10:00,1.78174663,16517.5,16517.5,16517.5,16517.5,16518.0,0,0,0,0,0,0,0
2023-01-01 03:11:00,0.01513501,16518.0,16518.0,16518.0,16518.0,16518.0,0,0,0,0,0,0,0
2023-01-01 03:12:00,0.06175082,16518.0,16518.0,16518.0,16518.0,16518.0,0,0,0,0,0,0,0
2023-01-01 03:13:00,0.01513501,16518.0,16518.0,16518.0,16518.0,16518.0,0,0,0,0,0,0,0
2023-01-01 03:14:00,0.01452961,16518.0,16518.0,16518.0,16518.0,16518.0,0,0,0,0,0,0,0
2023-01-01 03:15:00,3.50358713,16518.0,16515.5,16518.0,16515.5,16515.5,0,1,-1,0,0,0,0
2023-01-01 03:16:00,0.0,16515.5,16515.5,16515.5,16515.5,16515.5,0,0,0,0,0,0,0
2023-01-01 03:17:00,4.79041948,16515.5,16513.5,16515.5,16513.5,16513.5,0,1,-1,0,0,0,0
2023-01-01 03:18:00,0.00605565,16513.5,16513.5,16513.5,16513.5,16513.5,0,0,0,0,0,0,0
2023-01-01 03:19:00,0.00605565,16513.5,16513.5,16513.5,16513.5,16513.5,0,0,0,0,0,0,0
2023-01-01 03:20:00,0.0,16513.5,16513.5,16513.5,16513.5,16513.5,0,0,0,0,0,0,0
2023-01-01 03:21:00,0.0,16513.5,16513.5,16513.5,16513.5,16514.0,0,0,0,0,0,0,0
2023-01-01 03:22:00,37.21091394,16514.0,16514.0,16519.0,16519.0,16520.0,0,1,-1,0,0,0,0
2023-01-01 03:23:00,0.92009685,16520.0,16520.0,16520.0,16520.0,16520.0,0,0,0,0,0,0,0
2023-01-01 03:24:00,0.0,16520.0,16520.0,16520.0,16520.0,16520.0,0,0,0,0,0,0,0
2023-01-01 03:25:00,0.0,16520.0,16520.0,16520.0,16520.0,16519.5,0,0,0,0,0,0,0
2023-01-01 03:26:00,0.85898484,16519.5,16519.5,16519.5,16519.5,16519.5,0,0,0,0,0,0,0
2023-01-01 03:27:00,0.0,16519.5,16519.5,16519.5,16519.5,16519.5,0,0,0,0,0,0,0
2023-01-01 03:28:00,0.0,16519.5,16519.5,16519.5,16519.5,16519.5,0,0,0,0,0,0,0
2023-01-01 03:29:00,0.0,16519.5,16519.5,16519.5,16519.5,16519.5,0,0,0,0,0,0,0
2023-01-01 03:30:00,0.0,16519.5,16519.5,16519.5,16519.5,16519.5,0,0,0,0,0,0,0
2023-01-01 03:31:00,0.0,16519.5,16519.5,16519.5,16519.5,16519.5,0,0,0,0,0,0,0
2023-01-01 03:32:00,0.0,16519.5,16519.5,16519.5,16519.5,16519.5,0,0,0,0,0,0,0
2023-01-01 03:33:00,0.0,16519.5,16519.5,16519.5,16519.5,16519.5,0,0,0,0,0,0,0
2023-01-01 03:34:00,0.0,16519.5,16519.5,16519.5,16519.5,16520.0,0,0,0,0,0,0,0
2023-01-01 03:35:00,0.00181598,16520.0,16520.0,16520.0,16520.0,16520.0,0,0,0,0,0,0,0
2023-01-01 03:36:00,0.0,16520.0,16520.0,16520.0,16520.0,16520.0,0,0,0,0,0,0,0
2023-01-01 03:37:00,0.0,16520.0,16520.0,16520.0,16520.0,16519.5,0,0,0,0,0,0,0
2023-01-01 03:38:00,0.09685523,16519.5,16519.5,16519.5,16519.5,16520.0,0,0,0,0,0,0,0
2023-01-01 03:39:00,0.08958838,16520.0,16520.0,16520.0,16520.0,16520.0,0,0,0,0,0,0,0
2023-01-01 03:40:00,0.0,16520.0,16520.0,16520.0,16520.0,16520.0,0,0,0,0,0,0,0
2023-01-01 03:41:00,0.0,16520.0,16520.0,16520.0,16520.0,16520.0,0,0,0,0,0,0,0
2023-01-01 03:42:00,0.0,16520.0,16520.0,16520.0,16520.0,16521.5,0,0,0,0,0,0,0
2023-01-01 03:43:00,1.3067454,16521.5,16521.5,16522.0,16522.0,16522.0,0,1,-1,0,0,0,0
2023-01-01 03:44:00,0.0,16522.0,16522.0,16522.0,16522.0,16522.0,0,0,0,0,0,0,0
2023-01-01 03:45:00,22.64919501,16522.0,16522.0,16522.0,16522.0,16521.5,0,0,0,0,0,0,0
2023-01-01 03:46:00,0.52053385,16521.5,16521.5,16521.5,16521.5,16521.5,0,0,0,0,0,0,0
2023-01-01 03:47:00,0.0,16521.5,16521.5,16521.5,16521.5,16521.5,0,0,0,0,0,0,0
2023-01-01 03:48:00,0.0,16521.5,16521.5,16521.5,16521.5,16521.5,0,0,0,0,0,0,0
2023-01-01 03:49:00,0.0,16521.5,16521.5,16521.5,16521.5,16521.5,0,0,0,0,0,0,0
2023-01-01 03:50:00,0.0,16521.5,16521.5,16521.5,16521.5,16521.5,0,0,0,0,0,0,0
2023-01-01 03:51:00,0.0,16521.5,16521.5,16521.5,16521.5,16521.5,0,0,0,0,0,0,0
2023-01-01 03:52:00,0.0,16521.5,16521.5,16521.5,16521.5,16521.5,0,0,0,0,0,0,0
2023-01-01 03:53:00,0.0,16521.5,16521.5,16521.5,16521.5,16522.0,0,0,0,0,0,0,0
2023-01-01 03:54:00,14.33564053,16522.0,16522.0,16524.0,16524.0,16524.0,0,1,-1,0,0,0,0
2023-01-01 03:55:00,0.0,16524.0,16524.0,16524.0,16524.0,16524.0,0,0,0,0,0,0,0
2023-01-01 03:56:00,0.0,16524.0,16524.0,16524.0,16524.0,16524.0,0,0,0,0,0,0,0
2023-01-01 03:57:00,0.09138223,16524.0,16524.0,16524.0,16524.0,16524.0,0,0,0,0,0,0,0
2023-01-01 03:58:00,0.0,16524.0,16524.0,16524.0,16524.0,16524.0,0,0,0,0,0,0,0
2023-01-01 03:59:00,0.0,16524.0,16524.0,16524.0,16524.0,16524.0,0,0,0,0,0,0,0
2023-01-01 04:00:00,0.42241588,16524.0,16524.0,16524.0,16524.0,16524.0,0,0,0,0,0,0,0
2023-01-01 04:01:00,0.00726216,16524.0,16524.0,16524.0,16524.0,16524.0,0,0,0,0,0,0,0
