timestamp,volume,open,low,high,close,t_plus,longs,shorts,entry,returns,holding,direction
2018-08-17 00:00:00,12.44357885,6300.5,6300.5,6444.0,6414.0,6414.0,0,0,0,0.0,0,0
2018-08-17 04:00:00,3.1022962,6414.0,6414.0,6498.5,6463.5,6463.5,0,0,0,0.0,0,0
2018-08-17 08:00:00,1.55647577,6463.5,6443.5,6488.5,6443.5,6443.5,0,0,0,0.0,0,0
2018-08-17 12:00:00,14.6601852,6443.5,6434.0,6502.5,6497.0,6497.0,0,0,0,0.0,0,0
2018-08-17 16:00:00,291.74121184,6497.0,6465.5,6520.5,6512.0,6512.0,0,0,0,0.0,0,0
2018-08-17 20:00:00,8.09468424,6512.0,6458.5,6557.5,6557.5,6557.5,1,0,1,0.0,0,0
2018-08-18 00:00:00,5.02036817,6557.5,6526.5,6594.0,6551.5,6551.5,1,0,1,0.0,0,0
2018-08-18 04:00:00,21.46039134,6551.5,6466.5,6551.5,6466.5,6466.5,0,0,0,-0.013877239801753705,-2,1
2018-08-18 08:00:00,20.70190916,6466.5,6466.5,6502.0,6502.0,6502.0,0,0,0,0.0,0,0
2018-08-18 12:00:00,38.9252784,6502.0,6326.5,6505.0,6349.5,6349.5,0,0,0,0.0,0,0
2018-08-18 16:00:00,9.96754655,6349.5,6317.0,6361.5,6357.5,6357.5,0,0,0,0.0,0,0
2018-08-18 20:00:00,4.00240177,6357.5,6349.0,6423.5,6391.0,6391.0,0,0,0,0.0,0,0
2018-08-19 00:00:00,31.92934932,6391.0,6290.0,6391.0,6335.5,6335.5,0,0,0,0.0,0,0
2018-08-19 04:00:00,1.8460632499999998,6335.5,6335.5,6371.5,6352.5,6352.5,0,0,0,0.0,0,0
2018-08-19 08:00:00,28.953786250000004,6352.5,6352.5,6412.5,6412.5,6412.5,0,0,0,0.0,0,0
2018-08-19 12:00:00,0.36307805,6412.5,6381.0,6455.0,6381.0,6381.0,0,0,0,0.0,0,0
2018-08-19 16:00:00,10.2283456,6381.0,6340.0,6381.0,6354.5,6354.5,0,0,0,0.0,0,0
2018-08-19 20:00:00,45.33241441,6354.5,6354.5,6517.0,6490.5,6490.5,0,0,0,0.0,0,0
2018-08-20 00:00:00,23.18869714,6490.5,6483.5,6516.5,6494.0,6494.0,0,0,0,0.0,0,0
2018-08-20 04:00:00,115.12723133,6494.0,6431.5,6494.0,6457.5,6457.5,0,0,0,0.0,0,0
2018-08-20 08:00:00,25.40390393,6457.5,6388.0,6464.5,6446.0,6446.0,0,0,0,0.0,0,0
2018-08-20 12:00:00,11.21740945,6446.0,6400.5,6474.5,6428.5,6428.5,0,0,0,0.0,0,0
2018-08-20 16:00:00,1.74801034,6428.5,6420.5,6494.0,6435.5,6435.5,0,0,0,0.0,0,0
2018-08-20 20:00:00,104.19041647,6435.5,6233.0,6439.0,6257.0,6245.5,0,0,0,0.0,0,0
2018-08-21 00:00:00,46.03931931,6245.5,6242.0,6326.5,6299.0,6299.0,0,0,0,0.0,0,0
2018-08-21 04:00:00,7.3659078099999995,6299.0,6276.0,6407.0,6384.5,6384.5,0,0,0,0.0,0,0
2018-08-21 08:00:00,1960.4894893,6384.5,6380.0,6475.5,6439.0,6438.0,0,0,0,0.0,0,0
2018-08-21 12:00:00,1706.59687162,6438.0,6386.5,6443.0,6426.5,6426.0,0,0,0,0.0,0,0
2018-08-21 16:00:00,1365.66161357,6426.0,6370.0,6455.0,6421.0,6421.0,0,0,0,0.0,0,0
2018-08-21 20:00:00,1719.3053991900001,6421.0,6401.5,6497.0,6464.5,6464.5,0,0,0,0.0,0,0
2018-08-22 00:00:00,3283.31619828,6464.5,6431.0,6879.0,6723.0,6728.5,0,0,0,0.0,0,0
2018-08-22 04:00:00,1963.54360168,6728.5,6642.5,6752.5,6648.5,6651.5,0,0,0,0.0,0,0
2018-08-22 08:00:00,1442.16317496,6651.5,6643.0,6699.0,6660.5,6660.5,0,0,0,0.0,0,0
2018-08-22 12:00:00,353.01778657,6660.5,6428.5,6684.0,6428.5,6428.5,0,0,0,0.0,0,0
2018-08-22 16:00:00,2376.00790137,6428.5,6374.5,6454.0,6422.0,6422.0,0,0,0,0.0,0,0
2018-08-22 20:00:00,35027.94052325,6422.0,6245.0,6432.5,6344.5,6348.5,0,-1,-1,0.0,0,0
2018-08-23 00:00:00,302.33105157,6348.5,6336.0,6426.0,6393.0,6391.0,0,0,0,-0.007009529810191317,0,-1
2018-08-23 04:00:00,624.69650734,6391.0,6384.0,6450.0,6426.0,6432.0,0,0,0,0.0,0,0
2018-08-23 08:00:00,366.35931502,6432.0,6392.0,6436.0,6398.0,6398.0,0,0,0,0.0,0,0
2018-08-23 12:00:00,143.64681536999998,6398.0,6387.5,6517.5,6447.0,6447.0,0,0,0,0.0,0,0
2018-08-23 16:00:00,90.25628338,6447.0,6382.5,6472.0,6414.0,6414.0,0,0,0,0.0,0,0
2018-08-23 20:00:00,117.00320386,6414.0,6405.5,6573.0,6520.0,6525.0,0,0,0,0.0,0,0
2018-08-24 00:00:00,268.08383195,6525.0,6484.0,6525.0,6494.5,6494.5,0,0,0,0.0,0,0
2018-08-24 04:00:00,86.08701574,6494.5,6485.5,6609.0,6524.0,6524.0,0,0,0,0.0,0,0
2018-08-24 08:00:00,2.55293342,6524.0,6509.5,6555.0,6554.5,6554.5,0,0,0,0.0,0,0
2018-08-24 12:00:00,2325.52365663,6554.5,6440.0,6565.0,6496.5,6497.5,0,0,0,0.0,0,0
2018-08-24 16:00:00,559.10734938,6497.5,6495.0,6642.0,6618.5,6618.5,0,0,0,0.0,0,0
2018-08-24 20:00:00,3293.35555831,6618.5,6554.0,6763.5,6690.0,6690.0,0,0,0,0.0,0,0
2018-08-25 00:00:00,5.27227831,6690.0,6690.0,6692.0,6692.0,6692.0,0,0,0,0.0,0,0
2018-08-25 04:00:00,0.0,6692.0,6692.0,6692.0,6692.0,6692.0,0,0,0,0.0,0,0
2018-08-25 08:00:00,905.20561261,6692.0,6645.0,6735.5,6645.0,6645.0,0,0,0,0.0,0,0
2018-08-25 12:00:00,2923.18767552,6645.0,6570.0,6820.0,6672.5,6672.5,0,0,0,0.0,0,0
2018-08-25 16:00:00,339.88154171,6672.5,6645.0,6744.5,6715.5,6715.5,0,0,0,0.0,0,0
2018-08-25 20:00:00,6804.41848943,6715.5,6581.0,6760.5,6736.0,6736.0,0,0,0,0.0,0,0
2018-08-26 00:00:00,306.99650649,6736.0,6602.5,6783.5,6643.5,6643.5,0,0,0,0.0,0,0
2018-08-26 04:00:00,706.01531861,6643.5,6532.0,6643.5,6633.0,6633.0,0,0,0,0.0,0,0
2018-08-26 08:00:00,2.56893691,6633.0,6629.0,6675.0,6675.0,6675.0,0,0,0,0.0,0,0
2018-08-26 12:00:00,2267.76311872,6675.0,6580.0,6835.5,6681.0,6681.0,0,0,0,0.0,0,0
2018-08-26 16:00:00,344.83889548,6681.0,6642.0,6702.0,6683.0,6683.0,0,0,0,0.0,0,0
2018-08-26 20:00:00,4201.49544869,6683.0,6653.5,6750.0,6714.0,6714.0,0,0,0,0.0,0,0
2018-08-27 00:00:00,3140.18119715,6714.0,6661.0,6714.0,6676.0,6676.0,0,0,0,0.0,0,0
2018-08-27 04:00:00,54.97353632,6676.0,6670.0,6725.5,6704.5,6704.5,0,0,0,0.0,0,0
2018-08-27 08:00:00,1627.22958198,6704.5,6676.0,6709.5,6701.0,6701.0,0,0,0,0.0,0,0
2018-08-27 12:00:00,1824.00212255,6701.0,6676.0,6786.0,6735.5,6735.5,0,0,0,0.0,0,0
2018-08-27 16:00:00,129.76208333,6735.5,6719.0,6736.0,6731.0,6731.0,0,0,0,0.0,0,0
2018-08-27 20:00:00,2116.95813573,6731.0,6710.5,6950.0,6911.5,6911.5,0,0,0,0.0,0,0
2018-08-28 00:00:00,1832.41223976,6911.5,6776.5,6920.0,6886.5,6886.5,0,0,0,0.0,0,0
2018-08-28 04:00:00,1054.92550926,6886.5,6824.0,6980.0,6922.5,6922.5,0,0,0,0.0,0,0
2018-08-28 08:00:00,1440.03944425,6922.5,6885.0,7075.0,7031.0,7031.0,0,0,0,0.0,0,0
2018-08-28 12:00:00,606.2688210800001,7031.0,6943.5,7082.0,7045.0,7045.0,1,0,1,0.0,0,0
2018-08-28 16:00:00,2298.65710219,7045.0,6997.0,7120.0,7094.0,7094.0,1,0,1,0.0,0,0
2018-08-28 20:00:00,202.02939556,7094.0,7022.0,7126.5,7075.0,7075.0,0,0,0,0.0,0,0
2018-08-29 00:00:00,224.18529238,7075.0,7020.5,7083.5,7042.0,7043.0,0,0,0,0.0,0,0
2018-08-29 04:00:00,188.48621445,7043.0,7040.0,7070.0,7063.0,7063.0,0,0,0,0.0,0,0
2018-08-29 08:00:00,948.20581701,7063.0,7044.5,7290.0,7091.5,7091.5,0,0,0,0.0,0,0
2018-08-29 12:00:00,1084.86103856,7091.5,6910.5,7110.5,6964.5,6964.5,0,0,0,-0.011426543647977239,2,1
2018-08-29 16:00:00,4376.801635,6964.5,6941.5,7025.0,7005.5,7001.5,0,0,0,0.0,0,0
2018-08-29 20:00:00,325.64076881,7001.5,6995.0,7069.5,7036.0,7036.0,0,0,0,0.0,0,0
2018-08-30 00:00:00,258.01440704,7036.0,6970.0,7055.5,7022.5,7022.5,0,0,0,0.0,0,0
2018-08-30 04:00:00,648.45918921,7022.5,6955.0,7022.5,6974.5,6974.5,0,0,0,0.0,0,0
2018-08-30 08:00:00,543.65223042,6974.5,6855.5,7018.5,6880.0,6874.5,0,0,0,0.0,0,0
2018-08-30 12:00:00,162.83825659000001,6874.5,6814.5,6903.5,6860.0,6860.0,0,0,0,0.0,0,0
2018-08-30 16:00:00,341.04898639,6860.0,6791.5,6879.0,6823.0,6815.0,0,-1,-1,0.0,0,0
2018-08-30 20:00:00,2932.42744206,6815.0,6800.0,6982.5,6982.5,6982.5,0,0,0,-0.02457813646368301,0,-1
2018-08-31 00:00:00,241.11989426,6982.5,6937.0,6982.5,6960.0,6960.0,0,0,0,0.0,0,0
2018-08-31 04:00:00,206.42837684,6960.0,6960.0,7013.5,6966.5,6966.5,0,0,0,0.0,0,0
2018-08-31 08:00:00,266.54351711,6966.5,6936.0,6979.0,6966.5,6966.5,0,0,0,0.0,0,0
2018-08-31 12:00:00,164.60924619,6966.5,6900.0,6989.0,6960.0,6960.0,0,0,0,0.0,0,0
2018-08-31 16:00:00,3652.7163083699998,6960.0,6958.5,7070.5,7042.5,7042.5,0,0,0,0.0,0,0
2018-08-31 20:00:00,569.58376831,7042.5,6967.0,7053.0,7009.5,7009.5,0,0,0,0.0,0,0
2018-09-01 00:00:00,88.01021634,7009.5,7009.5,7058.0,7055.0,7055.0,0,0,0,0.0,0,0
2018-09-01 04:00:00,4.42037236,7055.0,7036.5,7055.0,7037.0,7037.0,0,0,0,0.0,0,0
2018-09-01 08:00:00,414.83895471,7037.0,7037.0,7101.0,7060.5,7060.5,0,0,0,0.0,0,0
2018-09-01 12:00:00,566.43065753,7060.5,7000.0,7208.0,7174.5,7174.5,0,0,0,0.0,0,0
2018-09-01 16:00:00,732.9827096,7174.5,7168.5,7258.0,7258.0,7258.0,1,0,1,0.0,0,0
2018-09-01 20:00:00,185.97195549,7258.0,7183.5,7258.0,7194.0,7194.0,0,0,0,-0.008817856158721438,0,1
2018-09-02 00:00:00,580.30715475,7194.0,7135.5,7194.0,7184.5,7184.5,0,0,0,0.0,0,0
2018-09-02 04:00:00,69.71366683999999,7184.5,7184.5,7228.5,7217.5,7217.5,0,0,0,0.0,0,0
2018-09-02 08:00:00,157.52941414999998,7217.5,7217.5,7324.0,7233.5,7233.5,0,0,0,0.0,0,0
2018-09-02 12:00:00,100.63784982,7233.5,7190.0,7254.5,7219.5,7219.5,0,0,0,0.0,0,0
2018-09-02 16:00:00,714.71765906,7219.5,7196.5,7324.5,7286.0,7286.0,0,0,0,0.0,0,0
2018-09-02 20:00:00,173.78017209,7286.0,7263.5,7300.0,7300.0,7300.0,0,0,0,0.0,0,0
2018-09-03 00:00:00,49.95814966,7300.0,7241.0,7300.0,7266.5,7266.5,0,0,0,0.0,0,0
2018-09-03 04:00:00,63.37158887,7266.5,7204.0,7266.5,7236.5,7236.5,0,0,0,0.0,0,0
2018-09-03 08:00:00,5.91869166,7236.5,7217.5,7256.5,7226.5,7226.5,0,0,0,0.0,0,0
2018-09-03 12:00:00,34.17131035,7226.5,7226.5,7285.0,7276.0,7276.0,0,0,0,0.0,0,0
2018-09-03 16:00:00,317.33806402,7276.0,7253.0,7322.5,7322.5,7322.5,0,0,0,0.0,0,0
2018-09-03 20:00:00,189.49815389,7322.5,7244.5,7323.5,7262.5,7262.5,1,0,1,0.0,0,0
2018-09-04 00:00:00,505.86038866999996,7262.5,7251.5,7358.5,7267.0,7268.5,1,0,1,0.0,0,0
2018-09-04 04:00:00,96.19657913,7268.5,7235.5,7305.0,7305.0,7305.0,0,0,0,0.0,0,0
2018-09-04 08:00:00,471.88226582,7305.0,7284.5,7337.5,7337.5,7335.5,0,0,0,0.010327022375215211,-1,1
2018-09-04 12:00:00,2075.23395247,7335.5,7305.5,7400.0,7382.0,7382.0,0,0,0,0.0,0,0
2018-09-04 16:00:00,250.16748937,7382.0,7328.5,7400.0,7328.5,7328.5,0,0,0,0.0,0,0
2018-09-04 20:00:00,40.34189778,7328.5,7328.5,7362.5,7362.5,7362.5,0,0,0,0.0,0,0
2018-09-05 00:00:00,0.0,7362.5,7362.5,7362.5,7362.5,7362.5,0,0,0,0.0,0,0
2018-09-05 04:00:00,1.46712577,7362.5,7310.0,7390.0,7364.5,7364.5,0,0,0,0.0,0,0
2018-09-05 08:00:00,3552.67842783,7364.5,6929.5,7377.5,6978.5,6978.5,0,0,0,0.0,0,0
2018-09-05 12:00:00,455.69736942,6978.5,6903.5,7035.0,6991.0,6987.5,0,0,0,0.0,0,0
2018-09-05 16:00:00,810.83672001,6987.5,6847.5,6991.5,6899.5,6899.5,0,-1,-1,0.0,0,0
2018-09-05 20:00:00,1071.50121801,6899.5,6626.5,7010.0,6680.0,6681.5,0,0,0,0.03181389955793901,0,-1
2018-09-06 00:00:00,2197.17045994,6681.5,6230.0,6694.0,6398.5,6398.5,0,-1,-1,0.0,0,0
2018-09-06 04:00:00,826.53083524,6398.5,6293.0,6427.5,6381.5,6379.5,0,0,0,0.0,0,0
2018-09-06 08:00:00,834.90315434,6379.5,6272.0,6426.0,6389.5,6393.0,0,0,0,0.0,0,0
2018-09-06 12:00:00,2085.44321714,6393.0,6342.5,6550.0,6375.5,6375.5,0,0,0,0.0,0,0
2018-09-06 16:00:00,1420.82986212,6375.5,6335.0,6460.0,6450.0,6448.5,0,0,0,-0.008048761428459894,3,-1
2018-09-06 20:00:00,1567.98509078,6448.5,6401.0,6513.0,6486.0,6485.5,0,0,0,0.0,0,0
2018-09-07 00:00:00,64.38298454,6485.5,6451.0,6519.5,6485.0,6485.0,0,0,0,0.0,0,0
2018-09-07 04:00:00,385.67450271,6485.0,6455.0,6560.0,6477.5,6477.5,1,0,1,0.0,0,0
2018-09-07 08:00:00,676.2977266,6477.5,6321.5,6477.5,6367.0,6367.0,0,0,0,-0.01705905055962953,0,1
2018-09-07 12:00:00,715.82038243,6367.0,6366.5,6462.5,6367.0,6371.0,0,0,0,0.0,0,0
2018-09-07 16:00:00,873.7451082499999,6371.0,6357.0,6466.0,6417.5,6417.5,0,0,0,0.0,0,0
2018-09-07 20:00:00,606.1651229700001,6417.5,6392.0,6440.5,6392.5,6392.5,0,0,0,0.0,0,0
2018-09-08 00:00:00,263.69924499,6392.5,6392.5,6434.0,6415.5,6415.5,0,0,0,0.0,0,0
2018-09-08 04:00:00,32.00042644,6415.5,6407.0,6444.0,6432.5,6432.5,0,0,0,0.0,0,0
2018-09-08 08:00:00,134.43160376,6432.5,6417.0,6451.5,6427.5,6427.5,0,0,0,0.0,0,0
2018-09-08 12:00:00,639.9139276,6427.5,6359.0,6427.5,6420.5,6420.5,0,0,0,0.0,0,0
2018-09-08 16:00:00,1109.07192976,6420.5,6123.0,6420.5,6174.0,6176.0,0,0,0,0.0,0,0
2018-09-08 20:00:00,4792.96825113,6176.0,6096.0,6243.0,6185.0,6185.0,0,0,0,0.0,0,0
2018-09-09 00:00:00,74.50988145,6185.0,6166.0,6196.0,6166.0,6166.0,0,0,0,0.0,0,0
2018-09-09 04:00:00,5529.55559173,6166.0,6166.0,6187.5,6183.5,6183.5,0,0,0,0.0,0,0
2018-09-09 08:00:00,3622.04658813,6183.5,6183.0,6415.0,6365.0,6365.0,0,0,0,0.0,0,0
2018-09-09 12:00:00,565.17802823,6365.0,6361.0,6399.5,6362.5,6362.0,0,0,0,0.0,0,0
2018-09-09 16:00:00,3500.58012723,6362.0,6321.0,6450.0,6373.0,6373.0,0,0,0,0.0,0,0
2018-09-09 20:00:00,80.94011685,6373.0,6208.0,6382.5,6246.5,6246.5,0,0,0,0.0,0,0
2018-09-10 00:00:00,6.33051596,6246.5,6236.0,6341.5,6301.0,6303.0,0,0,0,0.0,0,0
2018-09-10 04:00:00,913.0581148,6303.0,6274.0,6317.0,6313.0,6313.0,0,0,0,0.0,0,0
2018-09-10 08:00:00,171.36629936,6313.0,6242.5,6313.0,6297.5,6302.5,0,0,0,0.0,0,0
2018-09-10 12:00:00,1785.27026411,6302.5,6265.5,6333.5,6284.5,6284.5,0,0,0,0.0,0,0
2018-09-10 16:00:00,535.84851501,6284.5,6224.0,6299.0,6283.5,6283.5,0,0,0,0.0,0,0
2018-09-10 20:00:00,113.30522937,6283.5,6264.0,6301.5,6290.5,6297.5,0,0,0,0.0,0,0
2018-09-11 00:00:00,96.23396024,6297.5,6285.0,6400.0,6343.5,6343.5,0,0,0,0.0,0,0
2018-09-11 04:00:00,279.41756792,6343.5,6288.0,6345.0,6297.0,6296.5,0,0,0,0.0,0,0
2018-09-11 08:00:00,643.12397256,6296.5,6234.5,6332.5,6264.5,6265.0,0,0,0,0.0,0,0
2018-09-11 12:00:00,156.39332312000002,6265.0,6150.0,6280.5,6244.5,6247.0,0,0,0,0.0,0,0
2018-09-11 16:00:00,15.526100229999999,6247.0,6187.5,6270.0,6265.0,6261.0,0,0,0,0.0,0,0
2018-09-11 20:00:00,408.41601959999997,6261.0,6237.0,6325.0,6275.0,6282.0,0,0,0,0.0,0,0
2018-09-12 00:00:00,243.61381978,6282.0,6220.5,6283.5,6257.0,6257.0,0,0,0,0.0,0,0
2018-09-12 04:00:00,43.25074001,6257.0,6221.5,6294.5,6231.5,6234.0,0,0,0,0.0,0,0
2018-09-12 08:00:00,107.15168799,6234.0,6185.0,6261.0,6231.5,6232.0,0,0,0,0.0,0,0
2018-09-12 12:00:00,115.24496962,6232.0,6232.0,6279.0,6258.5,6263.0,0,0,0,0.0,0,0
2018-09-12 16:00:00,96.84341105,6263.0,6256.0,6348.5,6305.0,6303.0,0,0,0,0.0,0,0
2018-09-12 20:00:00,64.64802962,6303.0,6287.5,6335.0,6321.5,6322.0,0,0,0,0.0,0,0
2018-09-13 00:00:00,258.82162276,6322.0,6322.0,6429.0,6383.0,6383.0,0,0,0,0.0,0,0
2018-09-13 04:00:00,778.59500726,6383.0,6366.5,6401.5,6378.5,6378.5,0,0,0,0.0,0,0
2018-09-13 08:00:00,728.98574258,6378.5,6378.0,6473.5,6462.5,6458.0,0,0,0,0.0,0,0
2018-09-13 12:00:00,6988.65553855,6458.0,6427.5,6526.5,6479.5,6479.0,0,0,0,0.0,0,0
2018-09-13 16:00:00,659.32412434,6479.0,6425.5,6527.5,6446.0,6446.0,1,0,1,0.0,0,0
2018-09-13 20:00:00,433.73523131,6446.0,6415.5,6510.0,6487.5,6487.5,0,0,0,0.006438101147998809,0,1
2018-09-14 00:00:00,1120.88364557,6487.5,6455.0,6579.0,6553.5,6552.5,0,0,0,0.0,0,0
2018-09-14 04:00:00,69.26942138,6552.5,6536.5,6571.5,6551.5,6551.5,0,0,0,0.0,0,0
2018-09-14 08:00:00,362.7286303,6551.5,6391.5,6551.5,6458.5,6458.5,0,0,0,0.0,0,0
2018-09-14 12:00:00,3514.1654528,6458.5,6429.0,6515.5,6473.5,6474.0,0,0,0,0.0,0,0
2018-09-14 16:00:00,3363.5799098300004,6474.0,6457.0,6550.0,6528.5,6527.5,0,0,0,0.0,0,0
2018-09-14 20:00:00,1021.5027407,6527.5,6459.5,6535.5,6483.5,6482.5,0,0,0,0.0,0,0
2018-09-15 00:00:00,1034.2947933,6482.5,6469.5,6530.5,6491.5,6495.5,0,0,0,0.0,0,0
2018-09-15 04:00:00,2292.53120839,6495.5,6466.5,6511.0,6492.5,6490.5,0,0,0,0.0,0,0
2018-09-15 08:00:00,7799.32251811,6490.5,6489.0,6577.5,6515.5,6516.0,0,0,0,0.0,0,0
2018-09-15 12:00:00,1055.70720048,6516.0,6509.5,6561.0,6532.0,6532.0,0,0,0,0.0,0,0
2018-09-15 16:00:00,1904.75842531,6532.0,6495.0,6565.0,6530.5,6530.0,0,0,0,0.0,0,0
2018-09-15 20:00:00,6336.36106704,6530.0,6404.5,6600.0,6514.5,6512.5,0,0,0,0.0,0,0
2018-09-16 00:00:00,3397.0340882699998,6512.5,6464.0,6559.0,6483.5,6483.5,0,0,0,0.0,0,0
2018-09-16 04:00:00,556.5794201799999,6483.5,6376.0,6483.5,6445.5,6445.5,0,0,0,0.0,0,0
2018-09-16 08:00:00,86.6458474,6445.5,6445.5,6504.0,6490.0,6490.0,0,0,0,0.0,0,0
2018-09-16 12:00:00,1415.38681201,6490.0,6397.5,6530.0,6472.5,6473.0,0,0,0,0.0,0,0
2018-09-16 16:00:00,648.27244684,6473.0,6418.0,6528.0,6496.5,6497.0,0,0,0,0.0,0,0
2018-09-16 20:00:00,1594.73527176,6497.0,6451.0,6552.5,6497.5,6497.5,0,0,0,0.0,0,0
2018-09-17 00:00:00,553.71688489,6497.5,6487.5,6560.0,6510.5,6510.5,0,0,0,0.0,0,0
2018-09-17 04:00:00,1300.20739591,6510.5,6341.0,6561.0,6472.0,6472.0,0,0,0,0.0,0,0
2018-09-17 08:00:00,850.19602666,6472.0,6403.0,6499.5,6468.5,6468.5,0,0,0,0.0,0,0
2018-09-17 12:00:00,1809.9913408,6468.5,6216.5,6468.5,6256.5,6256.0,0,0,0,0.0,0,0
2018-09-17 16:00:00,1239.2780845300001,6256.0,6225.5,6306.5,6264.5,6265.0,0,0,0,0.0,0,0
2018-09-17 20:00:00,2013.7031924599999,6265.0,6178.0,6300.0,6250.5,6249.5,0,0,0,0.0,0,0
2018-09-18 00:00:00,79.16417942,6249.5,6230.0,6250.0,6234.0,6234.0,0,0,0,0.0,0,0
2018-09-18 04:00:00,347.39344977,6234.0,6232.5,6277.5,6277.5,6277.5,0,0,0,0.0,0,0
2018-09-18 08:00:00,564.5732048,6277.5,6232.5,6281.5,6277.5,6278.0,0,0,0,0.0,0,0
2018-09-18 12:00:00,824.09118313,6278.0,6263.0,6381.0,6354.0,6354.0,1,0,1,0.0,0,0
2018-09-18 16:00:00,130.49968695,6354.0,6291.0,6358.5,6296.0,6298.0,0,0,0,-0.009128108278249947,0,1
2018-09-18 20:00:00,113.27624904,6298.0,6288.0,6358.0,6329.0,6328.5,0,0,0,0.0,0,0
2018-09-19 00:00:00,127.33403562999999,6328.5,6304.0,6353.0,6342.5,6343.0,0,0,0,0.0,0,0
2018-09-19 04:00:00,1279.58137776,6343.0,6265.5,6364.0,6346.0,6347.5,0,0,0,0.0,0,0
2018-09-19 08:00:00,1096.40421314,6347.5,6258.0,6373.5,6279.5,6279.5,0,0,0,0.0,0,0
2018-09-19 12:00:00,1246.93293284,6279.5,6241.0,6343.0,6326.0,6327.0,0,0,0,0.0,0,0
2018-09-19 16:00:00,2054.68241921,6327.0,6100.0,6547.0,6401.5,6405.5,0,0,0,0.0,0,0
2018-09-19 20:00:00,1819.53357557,6405.5,6313.5,6454.5,6385.0,6385.5,0,0,0,0.0,0,0
2018-09-20 00:00:00,158.72429673,6385.5,6381.5,6471.5,6397.5,6397.0,0,0,0,0.0,0,0
2018-09-20 04:00:00,87.48591578999999,6397.0,6385.0,6402.0,6401.5,6401.5,0,0,0,0.0,0,0
2018-09-20 08:00:00,406.79384853,6401.5,6373.5,6433.5,6421.0,6421.5,0,0,0,0.0,0,0
2018-09-20 12:00:00,457.78210845,6421.5,6393.5,6445.0,6411.0,6411.0,0,0,0,0.0,0,0
2018-09-20 16:00:00,522.82227391,6411.0,6388.0,6428.5,6417.0,6417.5,0,0,0,0.0,0,0
2018-09-20 20:00:00,1258.14375194,6417.5,6331.0,6530.5,6485.5,6486.0,0,0,0,0.0,0,0
2018-09-21 00:00:00,232.42981539,6486.0,6480.5,6562.0,6543.5,6543.5,0,0,0,0.0,0,0
2018-09-21 04:00:00,410.14247838,6543.5,6515.5,6662.5,6637.0,6638.0,1,0,1,0.0,0,0
2018-09-21 08:00:00,1787.90640547,6638.0,6638.0,6765.0,6738.5,6738.5,1,0,1,0.0,0,0
2018-09-21 12:00:00,1078.25079052,6738.5,6671.5,6764.0,6694.5,6686.0,0,0,0,0.0,0,0
2018-09-21 16:00:00,710.26743149,6686.0,6685.5,6769.5,6747.0,6747.0,0,0,0,0.0164206086170533,-1,1
