timestamp,volume,open,low,high,close,t_plus
2018-08-17 14:00:00,10.30081357,6479.0,6434.0,6497.0,6497.0,6497.0
2018-08-17 16:00:00,10.79885137,6497.0,6490.5,6520.5,6520.5,6509.0
2018-08-17 18:00:00,280.94236047,6509.0,6465.5,6512.5,6512.0,6512.0
2018-08-17 20:00:00,2.0071245099999997,6512.0,6458.5,6512.0,6497.0,6497.0
2018-08-17 22:00:00,6.08755973,6497.0,6497.0,6557.5,6557.5,6557.5
2018-08-18 00:00:00,4.58522284,6557.5,6526.5,6594.0,6530.5,6530.5
2018-08-18 02:00:00,0.43514533,6530.5,6530.5,6551.5,6551.5,6551.5
2018-08-18 04:00:00,0.0030758599999999997,6551.5,6502.0,6551.5,6502.5,6502.5
2018-08-18 06:00:00,21.45731548,6502.5,6466.5,6512.5,6466.5,6466.5
2018-08-18 08:00:00,20.70190916,6466.5,6466.5,6502.0,6502.0,6502.0
2018-08-18 10:00:00,0.0,6502.0,6502.0,6502.0,6502.0,6502.0
2018-08-18 12:00:00,37.9347702,6502.0,6330.0,6505.0,6330.0,6330.0
2018-08-18 14:00:00,0.9905082,6330.0,6326.5,6352.5,6349.5,6349.5
2018-08-18 16:00:00,4.96260688,6349.5,6317.0,6349.5,6335.0,6335.0
2018-08-18 18:00:00,5.00493967,6335.0,6335.0,6361.5,6357.5,6357.5
2018-08-18 20:00:00,1.80149717,6357.5,6349.0,6390.5,6385.0,6385.0
2018-08-18 22:00:00,2.2009046,6385.0,6385.0,6423.5,6391.0,6391.0
2018-08-19 00:00:00,2.35824425,6391.0,6353.5,6391.0,6353.5,6353.5
2018-08-19 02:00:00,29.571105069999998,6353.5,6290.0,6358.0,6335.5,6335.5
2018-08-19 04:00:00,1.6886449099999998,6335.5,6335.5,6371.5,6371.5,6371.5
2018-08-19 06:00:00,0.15741834,6371.5,6352.5,6371.5,6352.5,6352.5
2018-08-19 08:00:00,0.22487981,6352.5,6352.5,6370.5,6370.5,6370.5
2018-08-19 10:00:00,28.72890644,6370.5,6368.0,6412.5,6412.5,6412.5
2018-08-19 12:00:00,0.05147002,6412.5,6411.5,6412.5,6411.5,6411.5
2018-08-19 14:00:00,0.31160803,6411.5,6381.0,6455.0,6381.0,6381.0
2018-08-19 16:00:00,1.57553765,6381.0,6340.0,6381.0,6340.0,6340.0
2018-08-19 18:00:00,8.65280795,6340.0,6340.0,6356.5,6354.5,6354.5
2018-08-19 20:00:00,30.974736399999998,6354.5,6354.5,6517.0,6484.0,6484.0
2018-08-19 22:00:00,14.35767801,6484.0,6481.5,6516.0,6490.5,6490.5
2018-08-20 00:00:00,4.823313659999999,6490.5,6483.5,6512.0,6512.0,6512.0
2018-08-20 02:00:00,18.36538348,6512.0,6486.5,6516.5,6494.0,6494.0
2018-08-20 04:00:00,21.83116458,6494.0,6450.0,6494.0,6467.5,6468.0
2018-08-20 06:00:00,93.29606675,6468.0,6431.5,6477.0,6457.5,6457.5
2018-08-20 08:00:00,13.52590213,6457.5,6388.0,6464.5,6405.0,6405.0
2018-08-20 10:00:00,11.8780018,6405.0,6391.5,6455.0,6446.0,6446.0
2018-08-20 12:00:00,3.17503118,6446.0,6400.5,6474.5,6440.5,6440.5
2018-08-20 14:00:00,8.042378269999999,6440.5,6427.0,6460.0,6428.5,6428.5
2018-08-20 16:00:00,1.74801034,6428.5,6420.5,6494.0,6435.5,6435.5
2018-08-20 18:00:00,0.0,6435.5,6435.5,6435.5,6435.5,6435.5
2018-08-20 20:00:00,29.22523011,6435.5,6406.5,6439.0,6406.5,6406.5
2018-08-20 22:00:00,74.96518636,6406.5,6233.0,6406.5,6257.0,6245.5
2018-08-21 00:00:00,43.92531806,6245.5,6242.0,6326.5,6299.5,6299.5
2018-08-21 02:00:00,2.11400125,6299.5,6287.5,6306.5,6299.0,6299.0
2018-08-21 04:00:00,2.32420886,6299.0,6276.0,6312.5,6312.5,6312.5
2018-08-21 06:00:00,5.04169895,6312.5,6311.0,6407.0,6384.5,6384.5
2018-08-21 08:00:00,364.32968422,6384.5,6384.5,6475.5,6430.5,6430.5
2018-08-21 10:00:00,1596.15980508,6430.5,6380.0,6451.5,6439.0,6438.0
2018-08-21 12:00:00,575.37158912,6438.0,6386.5,6443.0,6399.0,6399.0
2018-08-21 14:00:00,1131.2252825,6399.0,6388.0,6433.5,6426.5,6426.0
2018-08-21 16:00:00,950.17808712,6426.0,6370.0,6455.0,6412.0,6410.5
2018-08-21 18:00:00,415.48352645,6410.5,6392.5,6447.5,6421.0,6421.0
2018-08-21 20:00:00,960.41103647,6421.0,6401.5,6497.0,6455.0,6455.0
2018-08-21 22:00:00,758.89436272,6455.0,6436.5,6481.5,6464.5,6464.5
2018-08-22 00:00:00,1824.10738191,6464.5,6431.0,6854.5,6807.0,6813.0
2018-08-22 02:00:00,1459.20881637,6813.0,6684.5,6879.0,6723.0,6728.5
2018-08-22 04:00:00,1351.41098279,6728.5,6666.0,6752.5,6677.5,6678.5
2018-08-22 06:00:00,612.13261889,6678.5,6642.5,6692.0,6648.5,6651.5
2018-08-22 08:00:00,978.41455859,6651.5,6643.0,6699.0,6669.0,6667.5
2018-08-22 10:00:00,463.74861637,6667.5,6653.0,6674.5,6660.5,6660.5
2018-08-22 12:00:00,125.62417943,6660.5,6653.5,6684.0,6662.5,6662.5
2018-08-22 14:00:00,227.39360714000003,6662.5,6428.5,6663.5,6428.5,6428.5
2018-08-22 16:00:00,164.27583058,6428.5,6374.5,6454.0,6445.5,6439.0
2018-08-22 18:00:00,2211.73207079,6439.0,6409.5,6441.0,6422.0,6422.0
2018-08-22 20:00:00,34516.73776851,6422.0,6280.0,6423.5,6332.5,6332.5
2018-08-22 22:00:00,511.20275474,6332.5,6245.0,6432.5,6344.5,6348.5
2018-08-23 00:00:00,282.63932134,6348.5,6336.0,6426.0,6407.5,6401.5
2018-08-23 02:00:00,19.69173023,6401.5,6379.0,6419.5,6393.0,6391.0
2018-08-23 04:00:00,236.8936429,6391.0,6384.0,6450.0,6421.0,6421.0
2018-08-23 06:00:00,387.80286444,6421.0,6407.5,6443.5,6426.0,6432.0
2018-08-23 08:00:00,222.76990815,6432.0,6392.0,6436.0,6405.5,6405.5
2018-08-23 10:00:00,143.58940687,6405.5,6398.0,6421.0,6398.0,6398.0
2018-08-23 12:00:00,58.560821929999996,6398.0,6387.5,6424.5,6420.0,6420.0
2018-08-23 14:00:00,85.08599344,6420.0,6420.0,6517.5,6447.0,6447.0
2018-08-23 16:00:00,80.39276552,6447.0,6447.0,6472.0,6457.0,6457.0
2018-08-23 18:00:00,9.86351786,6457.0,6382.5,6457.0,6414.0,6414.0
2018-08-23 20:00:00,4.01467479,6414.0,6405.5,6469.5,6469.5,6469.5
2018-08-23 22:00:00,112.98852907,6469.5,6469.5,6573.0,6520.0,6525.0
2018-08-24 00:00:00,251.92713668,6525.0,6484.0,6525.0,6492.5,6492.5
2018-08-24 02:00:00,16.15669527,6492.5,6492.5,6510.0,6494.5,6494.5
2018-08-24 04:00:00,76.50482496,6494.5,6485.5,6501.5,6501.5,6518.5
2018-08-24 06:00:00,9.582190780000001,6518.5,6503.5,6609.0,6524.0,6524.0
2018-08-24 08:00:00,2.06061797,6524.0,6509.5,6526.0,6516.5,6516.5
2018-08-24 10:00:00,0.49231545,6516.5,6516.5,6555.0,6554.5,6554.5
2018-08-24 12:00:00,20.178465250000002,6554.5,6511.0,6554.5,6528.5,6528.5
2018-08-24 14:00:00,2305.34519138,6528.5,6440.0,6565.0,6496.5,6497.5
2018-08-24 16:00:00,455.57163664,6497.5,6495.0,6618.0,6574.5,6574.5
2018-08-24 18:00:00,103.53571274,6574.5,6574.5,6642.0,6618.5,6618.5
2018-08-24 20:00:00,2540.46253755,6618.5,6554.0,6763.5,6685.0,6685.0
2018-08-24 22:00:00,752.89302076,6685.0,6637.5,6712.5,6690.0,6690.0
2018-08-25 00:00:00,0.0,6690.0,6690.0,6690.0,6690.0,6690.0
2018-08-25 02:00:00,5.27227831,6690.0,6690.0,6692.0,6692.0,6692.0
2018-08-25 04:00:00,0.0,6692.0,6692.0,6692.0,6692.0,6692.0
2018-08-25 06:00:00,0.0,6692.0,6692.0,6692.0,6692.0,6692.0
2018-08-25 08:00:00,2.24197978,6692.0,6690.0,6692.0,6690.0,6690.0
2018-08-25 10:00:00,902.96363283,6690.0,6645.0,6735.5,6645.0,6645.0
2018-08-25 12:00:00,2922.43090469,6645.0,6570.0,6820.0,6691.0,6691.0
2018-08-25 14:00:00,0.75677083,6691.0,6672.5,6737.0,6672.5,6672.5
2018-08-25 16:00:00,319.72536502,6672.5,6672.5,6744.5,6732.5,6732.5
2018-08-25 18:00:00,20.15617669,6732.5,6645.0,6732.5,6715.5,6715.5
2018-08-25 20:00:00,6764.62027413,6715.5,6581.0,6730.0,6709.5,6709.5
2018-08-25 22:00:00,39.7982153,6709.5,6709.5,6760.5,6736.0,6736.0
2018-08-26 00:00:00,68.72813378000001,6736.0,6735.0,6783.5,6739.5,6739.5
2018-08-26 02:00:00,238.26837271,6739.5,6602.5,6739.5,6643.5,6643.5
2018-08-26 04:00:00,611.05058989,6643.5,6532.0,6643.5,6598.5,6598.5
2018-08-26 06:00:00,94.96472872000001,6598.5,6598.5,6633.0,6633.0,6633.0
2018-08-26 08:00:00,2.4760530099999998,6633.0,6629.0,6662.5,6662.5,6662.5
2018-08-26 10:00:00,0.0928839,6662.5,6662.5,6675.0,6675.0,6675.0
2018-08-26 12:00:00,2262.96898681,6675.0,6580.0,6835.5,6711.0,6711.0
2018-08-26 14:00:00,4.79413191,6711.0,6681.0,6727.0,6681.0,6681.0
2018-08-26 16:00:00,212.03607046,6681.0,6642.0,6702.0,6650.0,6650.0
2018-08-26 18:00:00,132.80282502,6650.0,6650.0,6694.0,6683.0,6683.0
2018-08-26 20:00:00,240.57698012,6683.0,6666.5,6690.0,6676.5,6676.5
2018-08-26 22:00:00,3960.91846857,6676.5,6653.5,6750.0,6714.0,6714.0
2018-08-27 00:00:00,2022.4737486200002,6714.0,6666.0,6714.0,6668.5,6666.0
2018-08-27 02:00:00,1117.70744853,6666.0,6661.0,6681.0,6676.0,6676.0
2018-08-27 04:00:00,38.268904080000006,6676.0,6670.0,6725.5,6721.0,6703.5
2018-08-27 06:00:00,16.70463224,6703.5,6703.0,6716.0,6704.5,6704.5
2018-08-27 08:00:00,754.26103813,6704.5,6678.0,6707.0,6678.0,6678.0
2018-08-27 10:00:00,872.9685438500001,6678.0,6676.0,6709.5,6701.0,6701.0
2018-08-27 12:00:00,889.83599414,6701.0,6676.0,6759.0,6694.5,6694.5
2018-08-27 14:00:00,934.1661284099999,6694.5,6694.5,6786.0,6735.5,6735.5
2018-08-27 16:00:00,30.42465712,6735.5,6720.0,6736.0,6734.5,6734.5
2018-08-27 18:00:00,99.33742620999999,6734.5,6719.0,6734.5,6731.0,6731.0
2018-08-27 20:00:00,793.46762026,6731.0,6710.5,6731.0,6719.5,6719.5
2018-08-27 22:00:00,1323.49051547,6719.5,6713.5,6950.0,6911.5,6911.5
2018-08-28 00:00:00,406.43760625,6911.5,6876.0,6920.0,6914.0,6914.0
2018-08-28 02:00:00,1425.97463351,6914.0,6776.5,6914.0,6886.5,6886.5
2018-08-28 04:00:00,239.66332537,6886.5,6824.0,6899.5,6898.0,6898.0
2018-08-28 06:00:00,815.2621838900001,6898.0,6891.0,6980.0,6922.5,6922.5
2018-08-28 08:00:00,165.61665814000003,6922.5,6906.5,6922.5,6920.0,6920.0
2018-08-28 10:00:00,1274.42278611,6920.0,6885.0,7075.0,7031.0,7031.0
2018-08-28 12:00:00,569.50492797,7031.0,6943.5,7082.0,7078.0,7077.5
2018-08-28 14:00:00,36.76389311,7077.5,7027.5,7080.0,7045.0,7045.0
2018-08-28 16:00:00,328.45569686,7045.0,7014.0,7048.0,7037.0,7037.0
2018-08-28 18:00:00,1970.2014053300002,7037.0,6997.0,7120.0,7094.0,7094.0
2018-08-28 20:00:00,118.39588610999999,7094.0,7063.5,7126.5,7063.5,7063.5
2018-08-28 22:00:00,83.63350944999999,7063.5,7022.0,7110.0,7075.0,7075.0
2018-08-29 00:00:00,173.68083993,7075.0,7042.0,7083.5,7059.5,7060.0
2018-08-29 02:00:00,50.50445245,7060.0,7020.5,7067.5,7042.0,7043.0
2018-08-29 04:00:00,84.66092449,7043.0,7040.0,7060.0,7055.5,7058.0
2018-08-29 06:00:00,103.82528996,7058.0,7041.0,7070.0,7063.0,7063.0
2018-08-29 08:00:00,507.06377476,7063.0,7044.5,7150.0,7150.0,7150.0
2018-08-29 10:00:00,441.14204225000003,7150.0,7061.5,7290.0,7091.5,7091.5
2018-08-29 12:00:00,986.5925321399999,7091.5,7004.0,7110.5,7065.5,7065.5
2018-08-29 14:00:00,98.26850642000001,7065.5,6910.5,7096.0,6964.5,6964.5
2018-08-29 16:00:00,4133.87530418,6964.5,6941.5,7025.0,7022.5,7022.5
2018-08-29 18:00:00,242.92633082,7022.5,6987.0,7022.5,7005.5,7001.5
2018-08-29 20:00:00,247.87860960999998,7001.5,6995.0,7069.5,7063.0,7060.5
2018-08-29 22:00:00,77.7621592,7060.5,7022.0,7064.5,7036.0,7036.0
2018-08-30 00:00:00,120.48848538,7036.0,6995.0,7055.5,7045.0,7044.5
2018-08-30 02:00:00,137.52592166,7044.5,6970.0,7045.5,7022.5,7022.5
2018-08-30 04:00:00,20.75051491,7022.5,6965.0,7022.5,6969.5,6971.0
2018-08-30 06:00:00,627.7086743,6971.0,6955.0,7005.0,6974.5,6974.5
2018-08-30 08:00:00,405.59316131,6974.5,6896.0,7018.5,6923.0,6923.0
2018-08-30 10:00:00,138.05906911,6923.0,6855.5,6934.0,6880.0,6874.5
2018-08-30 12:00:00,88.12290779,6874.5,6814.5,6903.5,6851.0,6851.0
2018-08-30 14:00:00,74.7153488,6851.0,6850.0,6889.5,6860.0,6860.0
2018-08-30 16:00:00,198.07831536,6860.0,6840.5,6879.0,6864.0,6865.5
2018-08-30 18:00:00,142.97067103,6865.5,6791.5,6866.0,6823.0,6815.0
2018-08-30 20:00:00,2457.8334842,6815.0,6800.0,6970.0,6970.0,6941.0
2018-08-30 22:00:00,474.59395786,6941.0,6877.5,6982.5,6982.5,6982.5
2018-08-31 00:00:00,210.95833059,6982.5,6937.0,6982.5,6937.0,6937.0
2018-08-31 02:00:00,30.16156367,6937.0,6937.0,6960.0,6960.0,6960.0
2018-08-31 04:00:00,177.48489792,6960.0,6960.0,7013.5,7013.5,7013.5
2018-08-31 06:00:00,28.94347892,7013.5,6966.5,7013.5,6966.5,6966.5
2018-08-31 08:00:00,63.17636194,6966.5,6941.0,6966.5,6955.0,6955.0
2018-08-31 10:00:00,203.36715517,6955.0,6936.0,6979.0,6966.5,6966.5
2018-08-31 12:00:00,52.66570725,6966.5,6907.0,6972.0,6925.5,6925.5
2018-08-31 14:00:00,111.94353894,6925.5,6900.0,6989.0,6960.0,6960.0
2018-08-31 16:00:00,3053.10792555,6960.0,6958.5,7060.0,7059.5,7059.5
2018-08-31 18:00:00,599.60838282,7059.5,7030.0,7070.5,7042.5,7042.5
2018-08-31 20:00:00,175.90892087,7042.5,7008.5,7053.0,7029.5,7029.5
2018-08-31 22:00:00,393.67484744,7029.5,6967.0,7045.5,7009.5,7009.5
2018-09-01 00:00:00,37.95662732,7009.5,7009.5,7058.0,7051.0,7051.0
2018-09-01 02:00:00,50.053589020000004,7051.0,7042.0,7055.0,7055.0,7055.0
2018-09-01 04:00:00,2.99929104,7055.0,7040.0,7055.0,7040.0,7040.0
2018-09-01 06:00:00,1.42108132,7040.0,7036.5,7040.0,7037.0,7037.0
2018-09-01 08:00:00,305.46292354,7037.0,7037.0,7073.5,7060.0,7060.0
2018-09-01 10:00:00,109.37603117,7060.0,7060.0,7101.0,7060.5,7060.5
2018-09-01 12:00:00,286.09486002,7060.5,7000.0,7060.5,7043.5,7043.5
2018-09-01 14:00:00,280.33579750999996,7043.5,7043.5,7208.0,7174.5,7174.5
2018-09-01 16:00:00,107.66220839,7174.5,7168.5,7208.5,7200.0,7200.0
2018-09-01 18:00:00,625.32050121,7200.0,7179.5,7258.0,7258.0,7258.0
2018-09-01 20:00:00,92.18825363,7258.0,7193.0,7258.0,7200.0,7200.0
2018-09-01 22:00:00,93.78370186000001,7200.0,7183.5,7200.0,7194.0,7194.0
2018-09-02 00:00:00,269.73810593999997,7194.0,7135.5,7194.0,7145.5,7147.5
2018-09-02 02:00:00,310.56904881,7147.5,7138.5,7185.5,7184.5,7184.5
2018-09-02 04:00:00,68.32814554,7184.5,7184.5,7228.5,7228.5,7228.5
2018-09-02 06:00:00,1.3855213000000002,7228.5,7217.5,7228.5,7217.5,7217.5
2018-09-02 08:00:00,78.02116491999999,7217.5,7217.5,7324.0,7286.0,7286.0
2018-09-02 10:00:00,79.50824923,7286.0,7233.5,7293.0,7233.5,7233.5
2018-09-02 12:00:00,68.79819246,7233.5,7190.0,7254.5,7190.0,7190.0
2018-09-02 14:00:00,31.83965736,7190.0,7190.0,7226.0,7219.5,7219.5
2018-09-02 16:00:00,518.64523491,7219.5,7196.5,7305.0,7271.5,7271.5
2018-09-02 18:00:00,196.07242415,7271.5,7271.5,7324.5,7286.0,7286.0
2018-09-02 20:00:00,96.54239239,7286.0,7263.5,7298.5,7279.5,7279.5
2018-09-02 22:00:00,77.2377797,7279.5,7268.0,7300.0,7300.0,7300.0
2018-09-03 00:00:00,48.88237962,7300.0,7250.0,7300.0,7257.0,7257.0
2018-09-03 02:00:00,1.0757700399999999,7257.0,7241.0,7266.5,7266.5,7266.5
2018-09-03 04:00:00,63.29127551,7266.5,7204.0,7266.5,7216.0,7216.0
2018-09-03 06:00:00,0.08031336,7216.0,7216.0,7236.5,7236.5,7236.5
2018-09-03 08:00:00,4.53216737,7236.5,7217.5,7256.5,7219.0,7219.0
2018-09-03 10:00:00,1.38652429,7219.0,7219.0,7230.0,7226.5,7226.5
2018-09-03 12:00:00,10.57090661,7226.5,7226.5,7279.5,7278.0,7278.0
2018-09-03 14:00:00,23.60040374,7278.0,7266.0,7285.0,7276.0,7276.0
2018-09-03 16:00:00,185.67317391,7276.0,7253.0,7288.0,7288.0,7288.0
2018-09-03 18:00:00,131.66489011000002,7288.0,7271.0,7322.5,7322.5,7322.5
2018-09-03 20:00:00,46.20316187,7322.5,7289.0,7322.5,7305.5,7305.5
2018-09-03 22:00:00,143.29499202,7305.5,7244.5,7323.5,7262.5,7262.5
2018-09-04 00:00:00,491.06871292999995,7262.5,7251.5,7358.5,7288.5,7288.5
2018-09-04 02:00:00,14.79167574,7288.5,7267.0,7288.5,7267.0,7268.5
2018-09-04 04:00:00,0.45514592000000004,7268.5,7235.5,7268.5,7260.5,7260.5
2018-09-04 06:00:00,95.74143321,7260.5,7260.5,7305.0,7305.0,7305.0
2018-09-04 08:00:00,291.50062307,7305.0,7284.5,7314.5,7296.5,7296.5
2018-09-04 10:00:00,180.38164275,7296.5,7296.5,7337.5,7337.5,7335.5
2018-09-04 12:00:00,808.0843017999999,7335.5,7305.5,7400.0,7370.0,7370.0
2018-09-04 14:00:00,1267.14965067,7370.0,7350.0,7400.0,7382.0,7382.0
2018-09-04 16:00:00,191.28241094999998,7382.0,7361.0,7382.0,7361.0,7361.0
2018-09-04 18:00:00,58.88507842,7361.0,7328.5,7400.0,7328.5,7328.5
2018-09-04 20:00:00,40.34189778,7328.5,7328.5,7362.5,7362.5,7362.5
2018-09-04 22:00:00,0.0,7362.5,7362.5,7362.5,7362.5,7362.5
2018-09-05 00:00:00,0.0,7362.5,7362.5,7362.5,7362.5,7362.5
2018-09-05 02:00:00,0.0,7362.5,7362.5,7362.5,7362.5,7362.5
2018-09-05 04:00:00,1.46441472,7362.5,7310.0,7380.0,7380.0,7380.0
2018-09-05 06:00:00,0.00271105,7380.0,7364.5,7390.0,7364.5,7364.5
2018-09-05 08:00:00,135.56234414,7364.5,7103.0,7377.5,7103.0,7122.0
2018-09-05 10:00:00,3417.1160836900003,7122.0,6929.5,7160.0,6978.5,6978.5
2018-09-05 12:00:00,187.81860501999998,6978.5,6968.0,7035.0,7035.0,7035.0
2018-09-05 14:00:00,267.87876439999997,7035.0,6903.5,7035.0,6991.0,6987.5
2018-09-05 16:00:00,211.53422169,6987.5,6847.5,6991.5,6906.0,6906.0
2018-09-05 18:00:00,599.30249832,6906.0,6885.0,6930.0,6899.5,6899.5
2018-09-05 20:00:00,913.36917077,6899.5,6899.5,7010.0,6933.5,6933.5
2018-09-05 22:00:00,158.13204724,6933.5,6626.5,6933.5,6680.0,6681.5
2018-09-06 00:00:00,1365.78488109,6681.5,6230.0,6694.0,6406.5,6406.5
2018-09-06 02:00:00,831.38557885,6406.5,6344.5,6456.0,6398.5,6398.5
2018-09-06 04:00:00,508.41446719,6398.5,6293.0,6427.5,6371.5,6371.0
2018-09-06 06:00:00,318.11636805,6371.0,6359.0,6409.0,6381.5,6379.5
2018-09-06 08:00:00,362.11467701,6379.5,6272.0,6426.0,6367.0,6367.0
2018-09-06 10:00:00,472.78847733,6367.0,6338.0,6405.5,6389.5,6393.0
2018-09-06 12:00:00,870.06971769,6393.0,6367.5,6550.0,6472.5,6469.5
2018-09-06 14:00:00,1215.37349945,6469.5,6342.5,6490.0,6375.5,6375.5
2018-09-06 16:00:00,512.7122456,6375.5,6375.5,6432.0,6377.5,6375.0
2018-09-06 18:00:00,908.11761652,6375.0,6335.0,6460.0,6450.0,6448.5
2018-09-06 20:00:00,587.78645259,6448.5,6401.0,6448.5,6424.0,6425.0
2018-09-06 22:00:00,980.19863819,6425.0,6414.0,6513.0,6486.0,6485.5
2018-09-07 00:00:00,59.46878715,6485.5,6451.0,6496.0,6496.0,6496.0
2018-09-07 02:00:00,4.91419739,6496.0,6484.0,6519.5,6485.0,6485.0
2018-09-07 04:00:00,331.76951724,6485.0,6455.0,6560.0,6488.0,6498.0
2018-09-07 06:00:00,53.90498547,6498.0,6460.0,6503.0,6477.5,6477.5
2018-09-07 08:00:00,388.26681838,6477.5,6375.5,6477.5,6439.5,6442.0
2018-09-07 10:00:00,288.03090822,6442.0,6321.5,6442.0,6367.0,6367.0
2018-09-07 12:00:00,3.28577373,6367.0,6367.0,6429.5,6426.0,6426.0
2018-09-07 14:00:00,712.5346087,6426.0,6366.5,6462.5,6367.0,6371.0
2018-09-07 16:00:00,830.34567204,6371.0,6357.0,6466.0,6406.5,6406.5
2018-09-07 18:00:00,43.399436210000005,6406.5,6396.0,6420.0,6417.5,6417.5
2018-09-07 20:00:00,605.93270294,6417.5,6403.0,6440.5,6418.5,6416.5
2018-09-07 22:00:00,0.23242003,6416.5,6392.0,6416.5,6392.5,6392.5
2018-09-08 00:00:00,3.64224134,6392.5,6392.5,6434.0,6414.5,6414.5
2018-09-08 02:00:00,260.05700365,6414.5,6406.5,6432.0,6415.5,6415.5
2018-09-08 04:00:00,4.6813774299999995,6415.5,6407.0,6419.5,6419.0,6419.0
2018-09-08 06:00:00,27.31904901,6419.0,6419.0,6444.0,6432.5,6432.5
2018-09-08 08:00:00,90.4530756,6432.5,6428.5,6451.5,6450.5,6450.5
2018-09-08 10:00:00,43.97852816,6450.5,6417.0,6450.5,6427.5,6427.5
2018-09-08 12:00:00,521.84827407,6427.5,6359.0,6427.5,6418.5,6418.0
2018-09-08 14:00:00,118.06565352999999,6418.0,6388.0,6422.5,6420.5,6420.5
2018-09-08 16:00:00,587.13890813,6420.5,6141.0,6420.5,6207.0,6207.0
